ID_Factura,ID_Cliente,Fecha_Emisión,Días_Plazo,Fecha_Pago,Días_Mora,Monto
FAC002401,C02895,2025-08-21,90,2025-09-03,0.0,1439000
FAC002402,C04579,2025-06-01,45,,,1995000
FAC002403,C04826,2025-07-29,30,2025-08-04,0.0,992000
FAC002404,C01506,2024-11-14,30,2025-02-01,49.0,975000
FAC002405,C01921,2025-01-12,45,,,1811000
FAC002406,C01247,2025-03-29,30,,,1381000
FAC002407,C04652,2025-01-13,45,2025-08-03,157.0,400000
FAC002408,C04879,2025-06-17,15,2025-09-04,64.0,461000
FAC002409,C00016,2025-05-14,15,2025-09-16,110.0,1655000
FAC002410,C00032,2025-07-21,90,2025-09-10,0.0,1181000
FAC002411,C02627,2025-01-19,15,,,657000
FAC002412,C02660,2025-01-20,90,2025-08-08,110.0,1167000
FAC002413,C03649,2025-02-22,90,2025-05-01,0.0,1649000
FAC002414,C04413,2025-03-06,15,,,133000
FAC002415,C02971,2024-09-28,90,2025-02-26,61.0,905000
FAC002416,C02795,2025-02-03,15,2025-09-16,210.0,1093000
FAC002417,C01917,2024-11-05,60,2025-08-02,210.0,574000
FAC002418,C01163,2025-08-09,90,2025-08-30,0.0,1499000
FAC002419,C04965,2024-12-21,15,2025-06-15,161.0,1929000
FAC002420,C00324,2025-04-13,30,,,1541000
FAC002421,C01240,2025-03-03,15,2025-04-09,22.0,1821000
FAC002422,C03373,2025-06-11,45,2025-08-28,33.0,1964000
FAC002423,C02004,2024-10-12,45,2025-01-23,58.0,192000
FAC002424,C00247,2025-02-27,45,2025-06-02,50.0,524000
FAC002425,C00056,2025-06-19,15,2025-07-13,9.0,1543000
FAC002426,C00442,2025-08-02,45,2025-08-15,0.0,1510000
FAC002427,C01755,2025-08-15,90,,,775000
FAC002428,C04585,2025-08-01,30,2025-08-05,0.0,1022000
FAC002429,C03446,2024-12-22,90,2025-04-28,37.0,1801000
FAC002430,C00083,2025-02-22,15,,,564000
FAC002431,C01961,2024-10-28,30,,,1336000
FAC002432,C02090,2025-03-20,15,2025-08-15,133.0,1788000
FAC002433,C03697,2024-11-26,45,2025-09-27,260.0,827000
FAC002434,C04960,2025-06-10,90,,,1505000
FAC002435,C03524,2024-12-04,15,2024-12-07,0.0,1174000
FAC002436,C02434,2024-12-02,15,2025-08-24,250.0,1434000
FAC002437,C01680,2025-06-08,45,,,1417000
FAC002438,C00600,2024-10-26,60,,,613000
FAC002439,C01055,2024-11-17,90,2024-12-06,0.0,1891000
FAC002440,C04999,2024-12-16,60,,,252000
FAC002441,C01194,2025-04-08,30,2025-08-05,89.0,1202000
FAC002442,C03221,2025-04-03,30,2025-04-20,0.0,1310000
FAC002443,C01514,2025-08-19,30,2025-09-02,0.0,1149000
FAC002444,C02533,2025-04-28,15,,,1553000
FAC002445,C03260,2025-06-29,90,2025-09-12,0.0,764000
FAC002446,C02253,2025-01-02,30,,,149000
FAC002447,C01115,2025-01-28,60,2025-03-26,0.0,1809000
FAC002448,C00784,2025-04-25,90,2025-09-02,40.0,1586000
FAC002449,C02258,2024-10-17,15,,,1393000
FAC002450,C00004,2025-08-16,60,2025-09-09,0.0,830000
FAC002451,C00845,2024-10-28,60,2025-08-12,228.0,1456000
FAC002452,C00835,2025-08-15,30,2025-09-14,0.0,140000
FAC002453,C01499,2025-05-17,15,2025-07-09,38.0,1286000
FAC002454,C04656,2025-02-21,45,2025-07-21,105.0,1370000
FAC002455,C01163,2025-02-03,45,2025-07-15,117.0,1815000
FAC002456,C04579,2025-02-23,90,2025-07-19,56.0,190000
FAC002457,C02798,2024-11-03,30,2025-04-09,127.0,1566000
FAC002458,C02243,2025-02-14,15,2025-08-26,178.0,339000
FAC002459,C02050,2025-09-12,15,,,1078000
FAC002460,C00363,2024-11-17,45,2025-04-07,96.0,114000
FAC002461,C04630,2025-07-12,60,2025-07-19,0.0,328000
FAC002462,C01758,2025-03-18,30,,,1913000
FAC002463,C03845,2025-07-05,30,,,144000
FAC002464,C00653,2025-09-16,30,2025-09-21,0.0,1637000
FAC002465,C01917,2025-08-03,90,2025-08-06,0.0,1278000
FAC002466,C02407,2025-08-01,15,,,1857000
FAC002467,C01084,2025-09-16,15,,,1597000
FAC002468,C04980,2025-01-23,60,,,1627000
FAC002469,C03810,2024-10-30,30,2025-04-13,135.0,260000
FAC002470,C00079,2025-03-10,90,2025-08-22,75.0,1915000
FAC002471,C03860,2025-03-24,45,2025-07-28,81.0,1902000
FAC002472,C04719,2025-07-30,45,2025-08-30,0.0,942000
FAC002473,C02397,2025-01-24,60,,,1025000
FAC002474,C03400,2025-03-06,60,2025-08-15,102.0,912000
FAC002475,C01932,2025-03-21,30,,,1230000
FAC002476,C00474,2025-03-09,45,2025-06-12,50.0,820000
FAC002477,C00898,2025-03-12,30,,,467000
FAC002478,C00690,2024-12-14,45,2025-07-05,158.0,999000
FAC002479,C02459,2024-11-02,45,2024-12-11,0.0,797000
FAC002480,C01968,2024-11-24,15,2025-09-24,289.0,1519000
FAC002481,C02010,2025-02-13,60,2025-05-18,34.0,1826000
FAC002482,C01506,2024-10-21,45,,,934000
FAC002483,C00829,2025-02-27,90,,,565000
FAC002484,C02452,2025-02-09,60,2025-04-22,12.0,253000
FAC002485,C03954,2025-06-28,15,2025-09-27,76.0,1055000
FAC002486,C01434,2025-06-23,45,,,1487000
FAC002487,C04419,2025-07-14,90,2025-07-18,0.0,1181000
FAC002488,C01680,2025-01-08,15,2025-09-17,237.0,368000
FAC002489,C03482,2025-01-02,15,,,1843000
FAC002490,C04560,2024-10-22,15,2025-06-21,227.0,1264000
FAC002491,C02764,2025-02-13,90,2025-08-17,95.0,1561000
FAC002492,C02102,2025-04-09,90,2025-07-21,13.0,943000
FAC002493,C02585,2024-11-30,60,2025-01-21,0.0,1079000
FAC002494,C00237,2025-05-11,30,2025-05-23,0.0,1800000
FAC002495,C01923,2025-07-10,90,,,956000
FAC002496,C04619,2024-11-26,90,2025-05-23,88.0,945000
FAC002497,C01163,2025-07-23,90,2025-08-23,0.0,555000
FAC002498,C02660,2024-11-17,45,2025-07-09,189.0,1654000
FAC002499,C01055,2024-10-12,15,2024-11-14,18.0,1903000
FAC002500,C00407,2025-03-15,30,,,1637000
FAC002501,C01689,2025-04-23,90,,,84000
FAC002502,C01897,2024-10-20,90,2024-11-08,0.0,685000
FAC002503,C04898,2025-07-13,30,,,1592000
FAC002504,C03369,2025-09-01,90,,,980000
FAC002505,C01981,2024-12-18,90,,,1707000
FAC002506,C02919,2025-04-05,45,,,1222000
FAC002507,C00213,2025-07-15,90,,,1265000
FAC002508,C00887,2025-02-02,15,2025-06-01,104.0,1692000
FAC002509,C02138,2024-11-03,90,2025-06-23,142.0,1655000
FAC002510,C00103,2025-07-01,45,2025-09-12,28.0,1912000
FAC002511,C03096,2025-03-13,60,2025-06-12,31.0,1539000
FAC002512,C01713,2025-03-28,30,2025-03-30,0.0,938000
FAC002513,C01727,2025-05-05,90,,,1897000
FAC002514,C01142,2025-09-02,90,,,501000
FAC002515,C02250,2024-12-18,45,,,943000
FAC002516,C04652,2025-08-22,30,2025-09-10,0.0,1295000
FAC002517,C02681,2025-07-01,15,2025-07-31,15.0,96000
FAC002518,C01451,2024-10-15,45,2025-03-07,98.0,264000
FAC002519,C00300,2025-09-02,30,2025-09-24,0.0,1640000
FAC002520,C00183,2025-07-25,90,2025-09-21,0.0,347000
FAC002521,C02398,2025-04-12,30,,,1092000
FAC002522,C03947,2024-11-02,90,,,1089000
FAC002523,C01416,2025-02-11,90,2025-08-09,89.0,127000
FAC002524,C01759,2024-10-12,90,2025-07-30,201.0,1561000
FAC002525,C00348,2025-04-20,90,2025-05-18,0.0,377000
FAC002526,C00717,2025-05-11,45,2025-07-14,19.0,1643000
FAC002527,C02241,2025-01-27,45,2025-07-20,129.0,1553000
FAC002528,C01434,2024-11-17,15,,,138000
FAC002529,C04004,2024-12-15,15,2025-07-05,187.0,176000
FAC002530,C01524,2025-05-05,60,2025-07-26,22.0,1978000
FAC002531,C01911,2025-05-13,45,2025-09-06,71.0,1699000
FAC002532,C04263,2025-07-19,90,,,609000
FAC002533,C03280,2025-06-18,90,2025-07-23,0.0,1058000
FAC002534,C04328,2025-08-03,30,2025-09-26,24.0,985000
FAC002535,C04971,2025-02-24,45,2025-06-08,59.0,619000
FAC002536,C04386,2024-12-01,90,,,366000
FAC002537,C04144,2024-12-18,60,2025-09-24,220.0,1728000
FAC002538,C03207,2025-03-02,45,2025-08-02,108.0,1650000
FAC002539,C00054,2024-11-28,15,2025-08-21,251.0,165000
FAC002540,C02458,2025-03-05,45,2025-07-19,91.0,1537000
FAC002541,C02044,2025-04-01,30,2025-09-13,135.0,395000
FAC002542,C00267,2025-08-05,60,2025-08-23,0.0,1659000
FAC002543,C01715,2025-05-22,15,2025-05-31,0.0,817000
FAC002544,C02780,2025-08-06,45,,,1040000
FAC002545,C04257,2025-07-11,15,,,344000
FAC002546,C04131,2025-07-29,15,2025-08-22,9.0,1087000
FAC002547,C03503,2025-08-07,15,2025-08-10,0.0,1969000
FAC002548,C00653,2025-05-21,15,2025-06-05,0.0,561000
FAC002549,C03265,2025-05-05,45,2025-08-28,70.0,369000
FAC002550,C04299,2025-08-08,30,2025-09-03,0.0,1465000
FAC002551,C03048,2025-06-05,45,2025-06-29,0.0,640000
FAC002552,C02223,2024-12-23,60,,,1487000
FAC002553,C00522,2025-04-05,90,,,1548000
FAC002554,C04162,2025-08-02,45,2025-09-03,0.0,818000
FAC002555,C01366,2024-10-17,30,,,875000
FAC002556,C03226,2025-06-20,90,2025-07-04,0.0,899000
FAC002557,C01979,2025-04-22,15,2025-05-12,5.0,370000
FAC002558,C02788,2025-02-15,60,,,1448000
FAC002559,C01492,2025-06-02,45,,,342000
FAC002560,C04910,2025-08-11,60,,,1960000
FAC002561,C03335,2025-01-13,60,2025-01-19,0.0,1286000
FAC002562,C00716,2025-06-27,30,,,1753000
FAC002563,C03318,2024-11-08,15,2025-04-06,134.0,1435000
FAC002564,C01962,2025-02-15,30,2025-04-28,42.0,1588000
FAC002565,C04044,2025-01-24,15,2025-05-11,92.0,1626000
FAC002566,C02830,2024-11-08,45,2025-04-06,104.0,1837000
FAC002567,C01831,2025-08-29,30,2025-09-28,0.0,364000
FAC002568,C01759,2025-02-18,15,,,391000
FAC002569,C01431,2025-02-08,45,2025-07-05,102.0,1968000
FAC002570,C01844,2025-02-10,90,2025-02-21,0.0,138000
FAC002571,C03183,2024-11-01,90,2025-06-24,145.0,952000
FAC002572,C01856,2025-03-22,90,,,596000
FAC002573,C02778,2025-04-22,60,2025-05-23,0.0,582000
FAC002574,C02895,2025-01-14,45,2025-06-15,107.0,1675000
FAC002575,C04162,2025-05-11,15,2025-07-21,56.0,1763000
FAC002576,C03263,2025-04-24,90,2025-08-20,28.0,734000
FAC002577,C02547,2025-07-08,45,2025-07-23,0.0,1115000
FAC002578,C00490,2025-03-17,90,2025-04-27,0.0,1842000
FAC002579,C01330,2025-07-27,45,,,411000
FAC002580,C00771,2024-11-22,30,,,936000
FAC002581,C04751,2025-09-03,30,2025-09-07,0.0,1052000
FAC002582,C03520,2025-09-05,15,2025-09-06,0.0,898000
FAC002583,C03873,2024-10-25,90,,,246000
FAC002584,C02329,2024-10-22,45,2025-06-03,179.0,1235000
FAC002585,C04440,2024-10-22,45,,,404000
FAC002586,C03001,2024-12-22,30,,,494000
FAC002587,C00083,2024-10-27,45,,,619000
FAC002588,C04664,2025-01-20,60,,,1778000
FAC002589,C01025,2025-02-10,15,2025-05-18,82.0,1469000
FAC002590,C00726,2025-08-31,90,2025-09-23,0.0,320000
FAC002591,C04696,2025-03-29,30,2025-07-13,76.0,864000
FAC002592,C02237,2025-05-25,30,2025-07-18,24.0,731000
FAC002593,C01870,2024-11-11,60,,,908000
FAC002594,C00186,2025-03-22,30,2025-08-14,115.0,613000
FAC002595,C01944,2025-03-18,15,2025-08-08,128.0,862000
FAC002596,C04586,2025-08-26,45,,,1023000
FAC002597,C00471,2025-06-21,60,,,1240000
FAC002598,C00474,2024-12-13,30,2025-03-13,60.0,1989000
FAC002599,C04910,2025-07-28,15,2025-08-01,0.0,567000
FAC002600,C03673,2024-09-30,30,2024-12-31,62.0,810000
FAC002601,C04512,2025-04-20,60,2025-09-10,83.0,1133000
FAC002602,C02959,2024-11-29,45,,,1120000
FAC002603,C02560,2025-03-15,30,2025-08-26,134.0,825000
FAC002604,C03296,2024-12-24,15,2025-09-08,243.0,1949000
FAC002605,C00168,2024-11-06,30,2025-08-18,255.0,842000
FAC002606,C00555,2025-08-18,90,2025-09-16,0.0,1308000
FAC002607,C02510,2024-10-04,15,2025-01-28,101.0,796000
FAC002608,C01944,2025-07-26,90,2025-09-01,0.0,462000
FAC002609,C03386,2025-05-30,60,2025-09-02,35.0,1004000
FAC002610,C02780,2025-08-19,45,,,1436000
FAC002611,C00739,2025-06-24,45,2025-08-08,0.0,1365000
FAC002612,C03807,2025-06-07,90,2025-06-27,0.0,853000
FAC002613,C04278,2025-07-31,45,2025-08-09,0.0,136000
FAC002614,C01851,2025-07-25,30,2025-09-22,29.0,531000
FAC002615,C00522,2025-07-02,60,2025-08-09,0.0,258000
FAC002616,C04611,2025-05-16,60,2025-06-04,0.0,1104000
FAC002617,C03804,2024-11-03,60,2025-01-21,19.0,69000
FAC002618,C01965,2025-03-19,45,2025-04-28,0.0,1079000
FAC002619,C03946,2024-11-29,90,,,791000
FAC002620,C02221,2025-03-31,30,,,1735000
FAC002621,C01966,2025-01-11,15,,,1735000
FAC002622,C04859,2025-08-30,15,2025-09-09,0.0,1227000
FAC002623,C00276,2024-10-20,90,2025-02-10,23.0,1664000
FAC002624,C02157,2024-11-03,90,2025-09-13,224.0,1890000
FAC002625,C02495,2025-04-27,15,,,357000
FAC002626,C00881,2025-06-26,90,2025-09-13,0.0,227000
FAC002627,C02794,2024-11-14,45,,,1635000
FAC002628,C02407,2025-05-25,15,,,1883000
FAC002629,C04383,2025-06-27,60,2025-07-25,0.0,1699000
FAC002630,C03342,2025-04-12,30,2025-06-29,48.0,1791000
FAC002631,C03638,2025-09-08,45,,,945000
FAC002632,C04127,2024-10-17,15,2024-10-25,0.0,1215000
FAC002633,C04286,2025-03-13,45,2025-07-17,81.0,1256000
FAC002634,C02822,2025-09-17,15,,,349000
FAC002635,C02434,2025-01-03,90,,,216000
FAC002636,C04015,2025-07-28,30,2025-09-20,24.0,570000
FAC002637,C01068,2025-01-15,90,2025-04-17,2.0,1817000
FAC002638,C03335,2024-11-30,15,,,64000
FAC002639,C04465,2024-12-26,30,2025-06-22,148.0,1080000
FAC002640,C01897,2025-04-27,15,2025-05-02,0.0,1062000
FAC002641,C04373,2025-03-12,90,2025-08-01,52.0,264000
FAC002642,C01824,2025-06-24,15,2025-07-04,0.0,1711000
FAC002643,C02764,2025-01-09,30,,,1530000
FAC002644,C02867,2024-10-24,45,2025-02-18,72.0,372000
FAC002645,C02734,2025-01-25,90,2025-09-19,147.0,1365000
FAC002646,C00195,2024-12-04,60,,,492000
FAC002647,C03081,2024-11-20,60,,,191000
FAC002648,C04479,2024-12-15,60,,,826000
FAC002649,C01026,2025-01-15,90,,,1150000
FAC002650,C02446,2025-02-16,15,2025-04-28,56.0,1909000
FAC002651,C03299,2025-03-31,15,,,164000
FAC002652,C03170,2025-08-24,15,2025-09-08,0.0,299000
FAC002653,C01817,2024-12-19,90,2025-01-04,0.0,1976000
FAC002654,C01508,2025-09-03,45,2025-09-08,0.0,1301000
FAC002655,C01784,2024-12-27,15,2025-08-20,221.0,947000
FAC002656,C01755,2024-11-17,45,2024-12-02,0.0,901000
FAC002657,C00050,2025-01-19,15,2025-03-12,37.0,1502000
FAC002658,C03048,2025-01-02,90,,,288000
FAC002659,C01205,2024-12-09,45,2025-06-19,147.0,896000
FAC002660,C01737,2025-08-05,30,,,1859000
FAC002661,C01705,2025-07-14,60,2025-08-21,0.0,1689000
FAC002662,C00355,2024-09-30,45,2025-02-17,95.0,975000
FAC002663,C02521,2024-11-08,15,2025-07-30,249.0,762000
FAC002664,C00751,2025-07-08,15,2025-09-06,45.0,432000
FAC002665,C04755,2025-04-10,15,2025-08-14,111.0,265000
FAC002666,C02841,2025-07-24,90,2025-08-22,0.0,312000
FAC002667,C02630,2024-12-07,45,2024-12-27,0.0,1818000
FAC002668,C01431,2025-08-11,45,,,1982000
FAC002669,C04129,2025-06-04,60,2025-09-06,34.0,1823000
FAC002670,C01194,2024-11-14,90,2025-02-06,0.0,1759000
FAC002671,C04205,2025-01-01,90,2025-09-13,165.0,66000
FAC002672,C04367,2025-09-04,60,,,1801000
FAC002673,C00075,2025-08-20,45,2025-09-08,0.0,148000
FAC002674,C04554,2024-10-25,90,2025-06-13,141.0,779000
FAC002675,C03618,2025-05-14,60,2025-06-09,0.0,715000
FAC002676,C02083,2025-01-29,30,,,1404000
FAC002677,C02917,2025-02-05,45,2025-05-26,65.0,1408000
FAC002678,C01383,2025-08-18,90,2025-08-28,0.0,1277000
FAC002679,C02982,2025-05-15,15,2025-05-22,0.0,1526000
FAC002680,C01870,2025-05-24,30,2025-07-07,14.0,1868000
FAC002681,C01418,2024-11-03,45,,,1002000
FAC002682,C00389,2025-07-05,90,2025-08-28,0.0,1602000
FAC002683,C04647,2024-12-03,15,2025-09-16,272.0,1164000
FAC002684,C03367,2025-08-05,90,2025-08-11,0.0,1770000
FAC002685,C01737,2024-11-18,90,2025-03-05,17.0,900000
FAC002686,C02365,2024-11-22,15,,,393000
FAC002687,C00922,2024-12-02,30,2025-05-28,147.0,146000
FAC002688,C00438,2025-05-07,15,,,109000
FAC002689,C04269,2025-01-31,60,,,1809000
FAC002690,C01824,2024-11-10,15,2025-04-15,141.0,460000
FAC002691,C00320,2025-04-10,30,2025-06-22,43.0,1262000
FAC002692,C00531,2024-12-03,15,,,1770000
FAC002693,C02671,2025-07-19,30,2025-08-28,10.0,1768000
FAC002694,C03702,2024-12-21,15,2025-04-13,98.0,123000
FAC002695,C01257,2025-04-27,90,,,1634000
FAC002696,C04230,2025-06-05,15,2025-09-26,98.0,1881000
FAC002697,C01431,2024-12-08,60,2025-07-26,170.0,1433000
FAC002698,C00906,2025-04-06,15,2025-05-13,22.0,540000
FAC002699,C00265,2025-04-24,15,2025-05-12,3.0,879000
FAC002700,C04196,2025-06-22,45,2025-08-27,21.0,626000
FAC002701,C00240,2024-11-12,45,2025-09-13,260.0,360000
FAC002702,C01416,2025-01-20,30,2025-04-21,61.0,297000
FAC002703,C00661,2024-10-06,30,2025-02-11,98.0,1646000
FAC002704,C00459,2025-01-30,15,2025-02-25,11.0,1466000
FAC002705,C00260,2024-12-27,15,,,693000
FAC002706,C01563,2025-03-31,15,2025-05-30,45.0,356000
FAC002707,C01068,2025-07-03,30,2025-07-15,0.0,1996000
FAC002708,C02272,2025-02-17,30,2025-09-12,177.0,1188000
FAC002709,C00336,2025-05-28,45,2025-06-04,0.0,583000
FAC002710,C04373,2025-09-01,30,2025-09-06,0.0,1143000
FAC002711,C03069,2024-10-17,15,2025-05-12,192.0,1096000
FAC002712,C01822,2024-10-03,90,,,1547000
FAC002713,C02527,2025-06-27,60,2025-08-24,0.0,490000
FAC002714,C00423,2025-06-13,15,2025-07-16,18.0,1914000
FAC002715,C03827,2025-01-01,60,2025-01-08,0.0,939000
FAC002716,C04539,2025-05-01,90,2025-09-20,52.0,733000
FAC002717,C04095,2024-10-10,90,,,589000
FAC002718,C00802,2025-06-15,30,2025-09-09,56.0,1869000
FAC002719,C01604,2025-07-14,90,2025-09-22,0.0,1009000
FAC002720,C00407,2025-04-02,90,2025-05-12,0.0,1116000
FAC002721,C01160,2025-01-04,15,,,1578000
FAC002722,C01188,2025-07-10,30,2025-08-13,4.0,1794000
FAC002723,C00770,2025-08-22,15,2025-08-25,0.0,1700000
FAC002724,C03226,2024-10-18,15,2025-06-30,240.0,756000
FAC002725,C01080,2025-07-24,60,2025-09-03,0.0,1360000
FAC002726,C01137,2025-03-08,15,,,359000
FAC002727,C01888,2024-10-21,30,,,1469000
FAC002728,C02070,2025-07-08,45,,,799000
FAC002729,C04262,2025-08-09,30,2025-09-23,15.0,1862000
FAC002730,C04685,2025-06-04,45,2025-08-10,22.0,1472000
FAC002731,C04374,2025-02-08,15,2025-05-11,77.0,348000
FAC002732,C03975,2025-02-12,45,2025-04-01,3.0,1913000
FAC002733,C00739,2024-10-25,60,2025-07-14,202.0,744000
FAC002734,C03151,2024-12-04,60,2025-04-19,76.0,223000
FAC002735,C01057,2025-04-29,60,,,69000
FAC002736,C04680,2025-01-20,90,,,399000
FAC002737,C03075,2025-03-06,90,,,1467000
FAC002738,C03362,2024-12-09,15,,,822000
FAC002739,C01626,2024-10-14,60,2025-02-05,54.0,770000
FAC002740,C02778,2024-11-15,15,2025-05-27,178.0,1604000
FAC002741,C01025,2025-05-25,45,,,1674000
FAC002742,C01187,2024-11-09,60,,,1539000
FAC002743,C00548,2025-08-08,45,2025-09-15,0.0,1937000
FAC002744,C03686,2025-03-09,60,,,1729000
FAC002745,C04278,2025-04-02,90,,,802000
FAC002746,C04278,2025-02-26,60,,,1010000
FAC002747,C04823,2025-01-19,45,,,1070000
FAC002748,C01057,2025-02-21,60,2025-06-10,49.0,1423000
FAC002749,C04008,2025-03-10,15,2025-08-01,129.0,671000
FAC002750,C00054,2025-01-24,60,2025-06-11,78.0,1587000
FAC002751,C01060,2024-11-17,30,2025-07-06,201.0,1978000
FAC002752,C02277,2024-10-04,45,2024-11-23,5.0,504000
FAC002753,C00105,2024-11-09,15,2025-02-06,74.0,117000
FAC002754,C00564,2025-01-12,30,2025-05-01,79.0,1606000
FAC002755,C00944,2024-10-26,60,2024-12-07,0.0,1262000
FAC002756,C00278,2024-11-16,30,2024-12-25,9.0,1252000
FAC002757,C00417,2025-08-16,30,2025-08-24,0.0,1744000
FAC002758,C04558,2024-12-27,45,2025-03-28,46.0,803000
FAC002759,C03059,2024-10-06,45,,,1965000
FAC002760,C04980,2024-12-18,45,2025-01-23,0.0,706000
FAC002761,C00780,2025-01-26,60,,,822000
FAC002762,C01971,2024-11-22,90,2025-08-01,162.0,1540000
FAC002763,C03263,2025-02-13,90,2025-03-21,0.0,1557000
FAC002764,C04610,2024-12-30,30,2025-07-07,159.0,1584000
FAC002765,C01554,2025-05-01,30,2025-07-14,44.0,1351000
FAC002766,C04597,2025-04-09,45,2025-07-09,46.0,1031000
FAC002767,C00016,2025-05-04,60,2025-08-14,42.0,1216000
FAC002768,C04347,2025-02-27,45,,,588000
FAC002769,C03025,2025-08-16,45,2025-08-22,0.0,1975000
FAC002770,C02010,2025-04-16,15,2025-05-23,22.0,1219000
FAC002771,C02733,2024-11-12,30,2025-01-02,21.0,1702000
FAC002772,C01609,2024-10-23,45,,,1768000
FAC002773,C00854,2024-12-02,60,,,852000
FAC002774,C01366,2025-09-15,60,,,394000
FAC002775,C02405,2025-09-15,60,,,117000
FAC002776,C03548,2025-05-12,15,2025-09-11,107.0,833000
FAC002777,C03895,2025-04-15,15,2025-07-27,88.0,205000
FAC002778,C00480,2025-02-09,90,2025-08-09,91.0,558000
FAC002779,C00480,2025-09-13,45,,,669000
FAC002780,C00433,2024-12-01,30,,,466000
FAC002781,C01325,2025-07-02,60,,,1392000
FAC002782,C03964,2024-11-27,60,2025-09-21,238.0,372000
FAC002783,C02788,2025-08-17,90,2025-09-14,0.0,1505000
FAC002784,C01187,2025-04-03,45,2025-09-16,121.0,584000
FAC002785,C04618,2025-03-04,30,,,66000
FAC002786,C03487,2025-07-19,90,2025-08-06,0.0,594000
FAC002787,C03373,2025-01-25,15,2025-06-05,116.0,1594000
FAC002788,C03913,2025-09-16,90,2025-09-23,0.0,1309000
FAC002789,C00540,2024-10-19,45,2025-01-31,59.0,448000
FAC002790,C00246,2024-11-12,60,2024-11-28,0.0,1587000
FAC002791,C01199,2025-01-10,90,,,1862000
FAC002792,C03183,2024-12-26,60,2025-09-27,215.0,863000
FAC002793,C01967,2025-07-05,90,2025-07-27,0.0,640000
FAC002794,C03091,2025-08-30,60,2025-09-01,0.0,1326000
FAC002795,C02917,2025-03-15,45,,,1214000
FAC002796,C04123,2025-05-02,60,,,90000
FAC002797,C02127,2025-04-17,45,,,218000
FAC002798,C02169,2025-06-30,90,2025-09-22,0.0,1970000
FAC002799,C01635,2025-01-31,45,,,1560000
FAC002800,C00859,2024-10-25,15,,,887000
FAC002801,C04840,2025-04-15,60,2025-07-29,45.0,1119000
FAC002802,C01572,2025-02-17,60,,,1801000
FAC002803,C02295,2025-09-05,30,,,1159000
FAC002804,C02380,2025-03-10,60,2025-09-26,140.0,1927000
FAC002805,C01552,2025-02-25,45,2025-09-17,159.0,225000
FAC002806,C04266,2024-11-19,60,2024-12-19,0.0,1951000
FAC002807,C02880,2024-12-24,60,2025-05-29,96.0,746000
FAC002808,C01616,2025-06-16,60,2025-08-28,13.0,1350000
FAC002809,C00348,2025-08-06,60,2025-09-03,0.0,759000
FAC002810,C04367,2024-10-12,15,,,246000
FAC002811,C04287,2025-01-18,90,2025-04-13,0.0,1287000
FAC002812,C04578,2025-06-25,45,2025-08-21,12.0,1065000
FAC002813,C03965,2024-09-28,30,2025-03-07,130.0,866000
FAC002814,C02924,2025-01-01,90,2025-08-12,133.0,1707000
FAC002815,C01616,2024-10-20,60,2025-02-17,60.0,331000
FAC002816,C03844,2025-04-28,15,2025-09-28,138.0,1877000
FAC002817,C03102,2025-04-16,45,2025-09-04,96.0,208000
FAC002818,C02082,2025-08-22,60,,,1897000
FAC002819,C00977,2025-03-05,60,2025-03-05,0.0,619000
FAC002820,C03172,2024-12-08,45,2025-08-12,202.0,1452000
FAC002821,C04196,2025-02-18,90,,,52000
FAC002822,C04785,2025-07-21,15,2025-07-28,0.0,185000
FAC002823,C00416,2024-12-17,90,2025-05-01,45.0,942000
FAC002824,C00458,2024-10-04,30,,,649000
FAC002825,C00780,2025-01-24,45,,,160000
FAC002826,C04392,2025-06-14,15,2025-07-11,12.0,72000
FAC002827,C04607,2025-07-18,15,2025-08-16,14.0,1060000
FAC002828,C03107,2025-06-03,15,2025-08-03,46.0,1731000
FAC002829,C02671,2025-01-16,15,,,1986000
FAC002830,C01366,2025-01-16,90,2025-09-16,153.0,945000
FAC002831,C00244,2025-08-25,30,2025-08-31,0.0,1488000
FAC002832,C00351,2024-11-20,60,2025-08-30,223.0,1373000
FAC002833,C04706,2024-12-15,60,,,1752000
FAC002834,C02633,2025-04-23,45,2025-05-27,0.0,421000
FAC002835,C01554,2025-04-17,90,2025-09-04,50.0,677000
FAC002836,C04302,2025-05-06,90,2025-07-30,0.0,1606000
FAC002837,C03541,2024-11-24,30,,,1392000
FAC002838,C03310,2025-03-04,30,2025-04-08,5.0,1982000
FAC002839,C02670,2024-12-01,30,2025-03-27,86.0,1641000
FAC002840,C03490,2025-01-28,30,,,1087000
FAC002841,C01704,2025-05-30,60,,,1612000
FAC002842,C03375,2025-04-09,90,2025-06-20,0.0,158000
FAC002843,C01387,2025-04-06,45,2025-04-30,0.0,1387000
FAC002844,C02187,2025-06-11,30,2025-09-21,72.0,579000
FAC002845,C02022,2025-09-02,90,2025-09-26,0.0,987000
FAC002846,C04077,2024-11-17,90,2025-02-16,1.0,1139000
FAC002847,C03500,2025-08-06,15,2025-09-17,27.0,1320000
