ID_Transacción,ID_Cliente,ID_Tienda,SKU,Cantidad,Precio_Unitario,Fecha,Total
TRX0015831,C03965,T016,P00111,2,167300,2025-03-17,334600
TRX0015832,C03001,T004,P00260,1,249600,2024-12-11,249600
TRX0015833,C01810,T002,P00095,2,158900,2025-03-22,317800
TRX0015834,C03508,T003,P00209,1,121500,2023-12-16,121500
TRX0015835,C00089,T020,P00229,5,12700,2024-08-05,63500
TRX0015836,C01255,T005,P00016,4,231400,2025-03-27,925600
TRX0015837,C00891,T013,P00110,1,257200,2025-03-04,257200
TRX0015838,C04504,T019,P00126,3,114700,2025-06-02,344100
TRX0015839,C03734,T010,P00288,3,367600,2023-11-30,1102800
TRX0015840,C02779,T007,P00290,4,187900,2024-03-17,751600
TRX0015841,C03768,T004,P00045,2,278800,2025-03-14,557600
TRX0015842,C02315,T015,P00243,4,234000,2024-08-29,936000
TRX0015843,C01960,T005,P00191,5,57000,2024-05-10,285000
TRX0015844,C00359,T010,P00285,5,351000,2025-08-13,1755000
TRX0015845,C02014,T003,P00161,4,166000,2025-08-12,664000
TRX0015846,C04994,T005,P00200,2,328400,2025-04-18,656800
TRX0015847,C03633,T010,P00244,1,22900,2023-10-04,22900
TRX0015848,C02040,T003,P00091,3,155600,2024-05-02,466800
TRX0015849,C01472,T014,P00191,1,57000,2024-11-05,57000
TRX0015850,C03482,T014,P00094,4,330600,2025-02-18,1322400
TRX0015851,C02879,T013,P00284,5,167100,2025-01-22,835500
TRX0015852,C00355,T006,P00095,3,158900,2023-11-11,476700
TRX0015853,C01816,T007,P00172,1,55300,2024-12-18,55300
TRX0015854,C03291,T003,P00137,2,294900,2024-01-23,589800
TRX0015855,C03391,T012,P00159,5,135600,2025-05-21,678000
TRX0015856,C02784,T017,P00151,3,21700,2024-04-16,65100
TRX0015857,C00182,T014,P00042,4,88200,2025-07-20,352800
TRX0015858,C01193,T009,P00053,2,300900,2024-06-09,601800
TRX0015859,C03717,T011,P00201,1,40400,2025-02-10,40400
TRX0015860,C02718,T011,P00228,4,43500,2024-03-09,174000
TRX0015861,C01228,T014,P00282,1,32000,2023-11-23,32000
TRX0015862,C03743,T005,P00241,1,136600,2024-02-25,136600
TRX0015863,C00444,T022,P00291,3,141200,2025-08-04,423600
TRX0015864,C01983,T013,P00277,3,202600,2024-10-20,607800
TRX0015865,C03876,T024,P00234,2,68400,2024-03-21,136800
TRX0015866,C00471,T005,P00067,4,52900,2024-12-25,211600
TRX0015867,C03725,T024,P00026,3,282900,2024-12-29,848700
TRX0015868,C02573,T004,P00197,4,125900,2024-01-29,503600
TRX0015869,C00064,T001,P00300,1,79300,2025-04-29,79300
TRX0015870,C02919,T024,P00288,1,367600,2024-10-11,367600
TRX0015871,C03577,T018,P00246,4,183700,2025-05-21,734800
TRX0015872,C03994,T002,P00199,3,261200,2025-06-18,783600
TRX0015873,C03492,T019,P00010,4,173000,2025-09-25,692000
TRX0015874,C00023,T011,P00286,1,149100,2024-10-01,149100
TRX0015875,C03788,T003,P00286,3,149100,2023-10-01,447300
TRX0015876,C00582,T006,P00176,1,178500,2025-06-18,178500
TRX0015877,C00682,T023,P00007,1,328900,2025-01-12,328900
TRX0015878,C04281,T003,P00063,4,52100,2023-10-20,208400
TRX0015879,C03139,T015,P00193,3,248500,2023-11-25,745500
TRX0015880,C04906,T007,P00146,3,17500,2025-09-26,52500
TRX0015881,C01477,T008,P00033,3,123500,2024-12-18,370500
TRX0015882,C02990,T007,P00216,1,62400,2023-11-17,62400
TRX0015883,C04706,T008,P00182,2,99800,2024-12-16,199600
TRX0015884,C01896,T001,P00131,4,267600,2024-01-18,1070400
TRX0015885,C03036,T009,P00192,4,282500,2025-01-18,1130000
TRX0015886,C04340,T010,P00024,2,124300,2025-03-29,248600
TRX0015887,C04774,T023,P00222,3,170900,2025-08-12,512700
TRX0015888,C02619,T003,P00041,1,384400,2024-03-28,384400
TRX0015889,C03430,T011,P00056,1,63200,2025-03-09,63200
TRX0015890,C03876,T002,P00288,1,367600,2024-06-08,367600
TRX0015891,C03624,T019,P00273,2,257500,2025-09-28,515000
TRX0015892,C02432,T007,P00284,1,167100,2024-08-27,167100
TRX0015893,C01191,T004,P00213,4,14200,2025-07-23,56800
TRX0015894,C04326,T008,P00212,1,40400,2024-08-17,40400
TRX0015895,C00263,T005,P00158,2,187200,2024-01-16,374400
TRX0015896,C02224,T006,P00127,5,232500,2025-07-23,1162500
TRX0015897,C03244,T022,P00138,1,104000,2023-12-12,104000
TRX0015898,C02172,T014,P00273,3,257500,2024-10-24,772500
TRX0015899,C04329,T011,P00233,4,249200,2024-01-25,996800
TRX0015900,C02711,T024,P00131,3,267600,2024-02-26,802800
TRX0015901,C00905,T019,P00121,5,379500,2023-12-14,1897500
TRX0015902,C00202,T005,P00296,3,29600,2024-05-11,88800
TRX0015903,C00283,T010,P00179,2,12500,2024-05-01,25000
TRX0015904,C00564,T025,P00105,5,6200,2024-12-09,31000
TRX0015905,C00531,T011,P00173,4,141400,2024-10-04,565600
TRX0015906,C02497,T018,P00276,2,212800,2025-02-03,425600
TRX0015907,C04133,T002,P00062,4,64200,2025-03-10,256800
TRX0015908,C02590,T004,P00131,4,267600,2024-06-08,1070400
TRX0015909,C00409,T020,P00208,3,183200,2024-02-29,549600
TRX0015910,C01814,T007,P00132,1,50600,2025-08-19,50600
TRX0015911,C02331,T013,P00006,2,14400,2024-04-10,28800
TRX0015912,C02991,T024,P00110,1,257200,2025-09-04,257200
TRX0015913,C02031,T008,P00136,3,358200,2023-10-27,1074600
TRX0015914,C03414,T007,P00252,2,141900,2024-08-24,283800
TRX0015915,C01951,T001,P00082,5,150600,2025-04-21,753000
TRX0015916,C02587,T016,P00190,2,270600,2024-04-07,541200
TRX0015917,C03018,T023,P00173,3,141400,2025-07-19,424200
TRX0015918,C02480,T007,P00123,4,10300,2025-01-11,41200
TRX0015919,C03814,T023,P00070,1,97400,2023-12-03,97400
TRX0015920,C00434,T001,P00032,1,324200,2025-08-09,324200
TRX0015921,C04733,T018,P00100,5,314500,2024-08-13,1572500
TRX0015922,C02309,T004,P00190,1,270600,2024-09-21,270600
TRX0015923,C03323,T025,P00052,4,117700,2025-06-18,470800
TRX0015924,C02159,T008,P00291,1,141200,2024-04-20,141200
TRX0015925,C03694,T015,P00188,5,19500,2025-01-05,97500
TRX0015926,C00271,T021,P00084,4,114900,2025-03-22,459600
TRX0015927,C01202,T004,P00280,5,138600,2025-08-16,693000
TRX0015928,C03789,T001,P00085,3,20100,2024-08-27,60300
TRX0015929,C02209,T015,P00010,3,173000,2025-06-14,519000
TRX0015930,C00504,T004,P00058,3,254300,2025-05-30,762900
TRX0015931,C01507,T011,P00106,5,230100,2025-04-15,1150500
TRX0015932,C01390,T018,P00296,1,29600,2025-05-28,29600
TRX0015933,C01835,T007,P00079,5,148700,2024-01-19,743500
TRX0015934,C04632,T024,P00252,5,141900,2024-01-24,709500
TRX0015935,C03856,T003,P00254,4,286500,2025-07-10,1146000
TRX0015936,C03679,T021,P00292,2,138300,2024-08-01,276600
TRX0015937,C04417,T012,P00035,3,21300,2025-03-07,63900
TRX0015938,C03119,T017,P00023,1,60800,2025-07-31,60800
TRX0015939,C00889,T015,P00201,4,40400,2025-01-17,161600
TRX0015940,C03102,T020,P00167,2,15100,2025-02-26,30200
TRX0015941,C03641,T012,P00109,2,140200,2024-03-23,280400
TRX0015942,C00302,T012,P00028,2,206800,2023-11-23,413600
TRX0015943,C04951,T004,P00169,2,266900,2025-03-05,533800
TRX0015944,C04044,T024,P00241,3,136600,2025-01-06,409800
TRX0015945,C01940,T023,P00259,3,145400,2025-02-25,436200
TRX0015946,C04611,T008,P00030,5,17700,2025-04-05,88500
TRX0015947,C00251,T025,P00045,2,278800,2025-08-13,557600
TRX0015948,C00567,T002,P00155,1,270700,2024-09-23,270700
TRX0015949,C02844,T024,P00249,5,123300,2024-05-24,616500
TRX0015950,C02975,T019,P00148,4,62200,2023-11-19,248800
TRX0015951,C00688,T025,P00234,1,68400,2023-11-06,68400
TRX0015952,C03101,T020,P00147,2,235500,2023-11-18,471000
TRX0015953,C04491,T007,P00277,4,202600,2024-08-30,810400
TRX0015954,C02027,T023,P00132,4,50600,2025-03-31,202400
TRX0015955,C00604,T016,P00026,2,282900,2025-04-17,565800
TRX0015956,C04824,T007,P00175,3,102700,2025-01-24,308100
TRX0015957,C03079,T010,P00265,4,29700,2024-11-02,118800
TRX0015958,C04093,T001,P00172,1,55300,2025-03-23,55300
TRX0015959,C04253,T020,P00002,5,320500,2023-10-18,1602500
TRX0015960,C02112,T024,P00160,4,60000,2024-05-17,240000
TRX0015961,C02458,T002,P00297,2,54800,2024-09-20,109600
TRX0015962,C03160,T012,P00273,1,257500,2024-06-27,257500
TRX0015963,C02425,T012,P00231,5,54900,2025-01-17,274500
TRX0015964,C01223,T024,P00255,1,307200,2023-12-16,307200
TRX0015965,C02737,T019,P00193,4,248500,2025-06-21,994000
TRX0015966,C01660,T012,P00200,4,328400,2025-03-29,1313600
TRX0015967,C03827,T001,P00105,1,6200,2025-08-03,6200
TRX0015968,C04076,T013,P00200,5,328400,2025-01-05,1642000
TRX0015969,C03021,T001,P00236,2,13200,2025-01-31,26400
TRX0015970,C04724,T009,P00192,5,282500,2024-02-12,1412500
TRX0015971,C03211,T006,P00054,5,175700,2024-04-10,878500
TRX0015972,C00102,T016,P00261,3,266900,2024-05-20,800700
TRX0015973,C04408,T021,P00217,5,266200,2023-10-09,1331000
TRX0015974,C02625,T014,P00166,3,132100,2025-07-29,396300
TRX0015975,C01206,T021,P00024,3,124300,2024-02-11,372900
TRX0015976,C01494,T015,P00011,2,136600,2025-07-17,273200
TRX0015977,C00907,T019,P00274,5,52700,2024-08-02,263500
TRX0015978,C01312,T014,P00235,4,52600,2024-08-07,210400
TRX0015979,C00214,T025,P00256,4,238500,2024-04-21,954000
TRX0015980,C01055,T021,P00018,5,379000,2024-07-27,1895000
TRX0015981,C03138,T024,P00222,2,170900,2025-04-03,341800
TRX0015982,C00532,T004,P00277,4,202600,2024-06-19,810400
TRX0015983,C04597,T014,P00063,3,52100,2024-09-30,156300
TRX0015984,C04199,T001,P00008,3,59000,2025-09-28,177000
TRX0015985,C00963,T001,P00010,3,173000,2025-03-31,519000
TRX0015986,C04968,T008,P00288,3,367600,2024-05-21,1102800
TRX0015987,C03572,T001,P00247,2,120100,2025-05-13,240200
TRX0015988,C04814,T021,P00051,2,11700,2023-12-02,23400
TRX0015989,C00558,T019,P00134,5,270400,2024-05-10,1352000
TRX0015990,C02281,T019,P00150,5,182600,2025-09-09,913000
TRX0015991,C00029,T018,P00256,4,238500,2024-04-17,954000
TRX0015992,C00551,T021,P00179,4,12500,2024-02-04,50000
TRX0015993,C03829,T002,P00186,1,37000,2024-11-27,37000
TRX0015994,C00402,T007,P00080,5,108200,2024-08-30,541000
TRX0015995,C01114,T016,P00300,2,79300,2023-11-05,158600
TRX0015996,C03328,T022,P00160,2,60000,2023-11-08,120000
TRX0015997,C01377,T017,P00081,2,86800,2025-03-18,173600
TRX0015998,C00198,T012,P00190,5,270600,2025-04-21,1353000
TRX0015999,C04292,T015,P00296,2,29600,2024-12-02,59200
TRX0016000,C03809,T016,P00178,4,23600,2024-08-20,94400
TRX0016001,C04062,T002,P00162,5,229900,2024-12-08,1149500
TRX0016002,C00694,T009,P00115,3,181600,2024-10-30,544800
TRX0016003,C04823,T015,P00196,4,254900,2024-09-28,1019600
TRX0016004,C01099,T023,P00036,5,267900,2025-03-26,1339500
TRX0016005,C03160,T017,P00174,5,141500,2025-03-26,707500
TRX0016006,C01061,T004,P00021,3,59400,2024-10-20,178200
TRX0016007,C00862,T019,P00265,5,29700,2024-04-24,148500
TRX0016008,C02752,T014,P00262,2,409700,2024-01-07,819400
TRX0016009,C04915,T013,P00213,2,14200,2023-12-13,28400
TRX0016010,C02507,T014,P00036,5,267900,2023-10-09,1339500
TRX0016011,C00231,T016,P00299,3,231900,2024-04-27,695700
TRX0016012,C03684,T007,P00149,4,336600,2024-11-18,1346400
TRX0016013,C02605,T020,P00223,2,304600,2024-11-17,609200
TRX0016014,C02966,T013,P00292,2,138300,2025-05-18,276600
TRX0016015,C04612,T022,P00285,1,351000,2024-11-22,351000
TRX0016016,C00919,T019,P00280,5,138600,2024-08-02,693000
TRX0016017,C01371,T005,P00060,4,251600,2025-09-20,1006400
TRX0016018,C00303,T012,P00225,5,126300,2024-01-26,631500
TRX0016019,C00985,T007,P00127,1,232500,2023-11-22,232500
TRX0016020,C03018,T013,P00062,4,64200,2024-08-10,256800
TRX0016021,C01968,T024,P00254,1,286500,2024-02-22,286500
TRX0016022,C04661,T024,P00176,2,178500,2025-08-06,357000
TRX0016023,C03765,T010,P00005,5,232600,2024-05-26,1163000
TRX0016024,C04348,T022,P00220,3,307600,2024-05-25,922800
TRX0016025,C04996,T006,P00262,3,409700,2025-07-26,1229100
TRX0016026,C02882,T002,P00222,4,170900,2023-12-03,683600
TRX0016027,C00400,T016,P00136,4,358200,2023-12-23,1432800
TRX0016028,C02924,T004,P00117,3,234800,2023-12-05,704400
TRX0016029,C03477,T015,P00247,2,120100,2024-11-29,240200
TRX0016030,C02177,T024,P00270,1,205400,2024-01-29,205400
TRX0016031,C04301,T014,P00004,2,33200,2024-08-18,66400
TRX0016032,C03874,T007,P00216,5,62400,2024-05-25,312000
TRX0016033,C02975,T018,P00278,3,288900,2024-04-27,866700
TRX0016034,C00989,T018,P00295,3,28700,2025-08-30,86100
TRX0016035,C01071,T024,P00238,5,145800,2024-04-24,729000
TRX0016036,C00926,T016,P00043,5,91400,2023-10-16,457000
TRX0016037,C04069,T009,P00088,5,211000,2024-05-16,1055000
TRX0016038,C04175,T015,P00088,4,211000,2025-07-09,844000
TRX0016039,C02312,T016,P00191,5,57000,2024-09-16,285000
TRX0016040,C03696,T020,P00052,4,117700,2024-08-31,470800
TRX0016041,C01956,T012,P00254,1,286500,2025-09-04,286500
TRX0016042,C02729,T021,P00013,4,181900,2023-10-03,727600
TRX0016043,C04507,T010,P00134,5,270400,2024-08-28,1352000
TRX0016044,C01771,T018,P00082,4,150600,2024-12-02,602400
TRX0016045,C01927,T012,P00237,4,20000,2024-11-28,80000
TRX0016046,C03168,T020,P00162,2,229900,2024-07-10,459800
TRX0016047,C04741,T019,P00050,5,15300,2024-02-02,76500
TRX0016048,C03848,T025,P00129,1,240700,2024-03-17,240700
TRX0016049,C01018,T006,P00100,4,314500,2024-06-25,1258000
TRX0016050,C02873,T005,P00104,2,30800,2023-10-08,61600
TRX0016051,C00296,T003,P00184,5,329900,2023-10-10,1649500
TRX0016052,C01640,T002,P00126,2,114700,2024-04-07,229400
TRX0016053,C03113,T009,P00127,4,232500,2025-07-11,930000
TRX0016054,C03489,T021,P00173,1,141400,2024-06-15,141400
TRX0016055,C04735,T004,P00220,1,307600,2024-04-06,307600
TRX0016056,C01219,T013,P00176,5,178500,2024-10-30,892500
TRX0016057,C04022,T004,P00115,1,181600,2024-05-17,181600
TRX0016058,C04730,T003,P00057,2,259700,2025-08-27,519400
TRX0016059,C04658,T014,P00180,3,380200,2024-03-27,1140600
TRX0016060,C04795,T019,P00293,4,168100,2024-12-11,672400
TRX0016061,C01550,T007,P00152,2,125000,2024-12-23,250000
TRX0016062,C03028,T008,P00007,3,328900,2025-08-13,986700
TRX0016063,C00308,T007,P00238,2,145800,2025-07-25,291600
TRX0016064,C00626,T008,P00182,2,99800,2023-10-01,199600
TRX0016065,C04548,T016,P00297,3,54800,2023-11-27,164400
TRX0016066,C04562,T007,P00031,2,157000,2024-05-19,314000
TRX0016067,C00325,T011,P00283,2,116200,2024-10-17,232400
TRX0016068,C03223,T017,P00226,3,309000,2024-09-23,927000
TRX0016069,C01087,T017,P00173,1,141400,2023-12-05,141400
TRX0016070,C03912,T012,P00154,1,134300,2025-09-05,134300
TRX0016071,C01902,T008,P00202,3,209300,2025-08-03,627900
TRX0016072,C02699,T011,P00211,5,244800,2024-06-12,1224000
TRX0016073,C01458,T014,P00288,5,367600,2024-11-25,1838000
TRX0016074,C01407,T002,P00075,5,16300,2024-06-12,81500
TRX0016075,C01113,T020,P00094,5,330600,2024-02-14,1653000
TRX0016076,C02268,T025,P00079,5,148700,2025-01-12,743500
TRX0016077,C04497,T016,P00040,1,129600,2025-04-16,129600
TRX0016078,C02078,T016,P00291,4,141200,2024-10-29,564800
TRX0016079,C04131,T004,P00055,1,56000,2023-10-12,56000
TRX0016080,C00932,T006,P00212,5,40400,2024-07-16,202000
TRX0016081,C04576,T006,P00006,4,14400,2024-03-08,57600
TRX0016082,C03304,T019,P00268,4,248400,2024-09-01,993600
TRX0016083,C04828,T007,P00298,2,274300,2025-06-17,548600
TRX0016084,C02379,T024,P00054,5,175700,2024-05-07,878500
TRX0016085,C03018,T004,P00057,2,259700,2025-01-20,519400
TRX0016086,C03704,T008,P00218,4,30700,2024-01-11,122800
TRX0016087,C04675,T006,P00219,3,19000,2025-07-31,57000
TRX0016088,C01045,T005,P00029,2,41800,2024-04-12,83600
TRX0016089,C04744,T008,P00074,1,248200,2025-06-11,248200
TRX0016090,C00678,T015,P00007,1,328900,2023-12-21,328900
TRX0016091,C03770,T017,P00230,2,19600,2024-08-11,39200
TRX0016092,C03535,T011,P00082,2,150600,2025-03-27,301200
TRX0016093,C00067,T008,P00013,4,181900,2025-08-24,727600
TRX0016094,C04651,T021,P00084,5,114900,2025-01-24,574500
TRX0016095,C02269,T022,P00031,5,157000,2024-09-16,785000
TRX0016096,C03600,T012,P00298,4,274300,2025-03-24,1097200
TRX0016097,C00455,T011,P00029,4,41800,2025-04-16,167200
TRX0016098,C02668,T016,P00104,2,30800,2025-01-15,61600
TRX0016099,C04055,T024,P00187,3,44500,2025-03-10,133500
TRX0016100,C03953,T025,P00223,2,304600,2025-05-11,609200
TRX0016101,C04609,T003,P00298,5,274300,2024-06-21,1371500
TRX0016102,C03758,T010,P00121,2,379500,2024-06-15,759000
TRX0016103,C01670,T003,P00062,3,64200,2025-07-02,192600
TRX0016104,C01029,T022,P00204,5,157600,2025-06-08,788000
TRX0016105,C02468,T007,P00029,4,41800,2025-04-27,167200
TRX0016106,C02473,T021,P00151,5,21700,2023-12-29,108500
TRX0016107,C02616,T007,P00138,4,104000,2023-12-20,416000
TRX0016108,C02866,T008,P00004,2,33200,2024-04-01,66400
TRX0016109,C04120,T023,P00279,3,54600,2025-06-09,163800
TRX0016110,C00627,T003,P00045,3,278800,2025-07-02,836400
TRX0016111,C02707,T016,P00271,4,313300,2025-02-14,1253200
TRX0016112,C02882,T002,P00254,2,286500,2024-04-24,573000
TRX0016113,C04814,T005,P00008,5,59000,2025-01-02,295000
TRX0016114,C03764,T006,P00154,2,134300,2023-10-10,268600
TRX0016115,C00411,T020,P00297,3,54800,2023-12-11,164400
TRX0016116,C02226,T017,P00140,5,194400,2023-11-11,972000
TRX0016117,C00284,T024,P00073,3,112800,2024-04-08,338400
TRX0016118,C01541,T013,P00199,4,261200,2023-12-22,1044800
TRX0016119,C04846,T023,P00300,3,79300,2025-05-02,237900
TRX0016120,C03057,T015,P00013,2,181900,2024-02-26,363800
TRX0016121,C02887,T014,P00276,4,212800,2024-05-05,851200
TRX0016122,C01528,T020,P00182,1,99800,2025-03-02,99800
TRX0016123,C02102,T007,P00014,2,56400,2025-03-31,112800
TRX0016124,C01635,T019,P00049,2,228800,2024-08-17,457600
TRX0016125,C00823,T014,P00077,5,59200,2024-09-16,296000
TRX0016126,C04390,T013,P00017,1,19300,2025-08-12,19300
TRX0016127,C03774,T001,P00089,4,182100,2025-03-06,728400
TRX0016128,C04267,T018,P00129,3,240700,2025-07-22,722100
TRX0016129,C02584,T011,P00036,4,267900,2024-06-18,1071600
TRX0016130,C00136,T013,P00194,3,72400,2024-12-25,217200
TRX0016131,C04691,T025,P00229,1,12700,2025-08-25,12700
TRX0016132,C02231,T008,P00176,4,178500,2025-06-25,714000
TRX0016133,C04745,T021,P00258,4,18300,2024-03-03,73200
TRX0016134,C02234,T009,P00247,4,120100,2024-08-24,480400
TRX0016135,C00870,T002,P00070,1,97400,2024-12-24,97400
TRX0016136,C00553,T001,P00027,3,326100,2024-04-07,978300
TRX0016137,C02457,T005,P00281,4,268800,2025-05-10,1075200
TRX0016138,C03988,T025,P00089,5,182100,2025-08-20,910500
TRX0016139,C04858,T016,P00058,4,254300,2023-12-28,1017200
TRX0016140,C02134,T020,P00267,5,393600,2025-02-06,1968000
TRX0016141,C01581,T012,P00120,1,130200,2025-09-04,130200
TRX0016142,C02281,T019,P00102,1,54600,2024-01-29,54600
TRX0016143,C01231,T004,P00159,2,135600,2024-11-28,271200
TRX0016144,C00012,T004,P00253,3,160700,2025-01-31,482100
TRX0016145,C04298,T003,P00161,2,166000,2023-12-20,332000
TRX0016146,C04137,T018,P00178,4,23600,2023-12-02,94400
TRX0016147,C03406,T020,P00055,4,56000,2024-06-11,224000
TRX0016148,C00931,T007,P00044,2,139300,2023-12-08,278600
TRX0016149,C01275,T025,P00173,1,141400,2024-11-03,141400
TRX0016150,C04803,T008,P00242,1,145300,2024-04-17,145300
TRX0016151,C03029,T015,P00297,4,54800,2025-03-05,219200
TRX0016152,C02630,T007,P00298,2,274300,2023-12-03,548600
TRX0016153,C04331,T010,P00251,5,310800,2024-02-15,1554000
TRX0016154,C04119,T021,P00195,1,182400,2023-12-13,182400
TRX0016155,C00636,T004,P00248,4,141100,2025-01-12,564400
TRX0016156,C00731,T011,P00116,1,322000,2023-10-19,322000
TRX0016157,C04092,T002,P00111,3,167300,2024-01-09,501900
TRX0016158,C01546,T010,P00092,5,195200,2024-03-20,976000
TRX0016159,C03753,T012,P00086,5,155700,2024-06-12,778500
TRX0016160,C03241,T002,P00224,4,264300,2024-03-26,1057200
TRX0016161,C00758,T014,P00044,5,139300,2025-02-16,696500
TRX0016162,C02346,T022,P00206,4,88000,2024-04-06,352000
TRX0016163,C01322,T013,P00106,4,230100,2023-11-08,920400
TRX0016164,C01535,T010,P00142,5,108700,2025-07-29,543500
TRX0016165,C02739,T011,P00082,2,150600,2024-01-30,301200
TRX0016166,C02326,T014,P00036,3,267900,2024-01-04,803700
TRX0016167,C01333,T001,P00171,1,148000,2023-11-27,148000
TRX0016168,C01458,T004,P00002,4,320500,2024-02-05,1282000
TRX0016169,C01889,T011,P00255,2,307200,2024-05-04,614400
TRX0016170,C02054,T013,P00107,1,236800,2025-08-22,236800
TRX0016171,C01390,T005,P00009,3,130000,2024-11-14,390000
TRX0016172,C02048,T019,P00242,1,145300,2023-10-27,145300
TRX0016173,C02331,T001,P00125,5,417800,2024-01-31,2089000
TRX0016174,C04016,T003,P00084,3,114900,2024-05-16,344700
TRX0016175,C03644,T008,P00049,4,228800,2024-12-25,915200
TRX0016176,C02418,T008,P00280,3,138600,2024-01-20,415800
TRX0016177,C02263,T013,P00026,5,282900,2023-10-03,1414500
TRX0016178,C03138,T002,P00247,4,120100,2024-07-07,480400
TRX0016179,C02790,T009,P00026,1,282900,2025-08-30,282900
TRX0016180,C03869,T022,P00122,4,179100,2025-05-13,716400
TRX0016181,C00407,T024,P00126,2,114700,2025-04-17,229400
TRX0016182,C00415,T014,P00114,1,403900,2024-04-12,403900
TRX0016183,C00416,T008,P00026,1,282900,2024-05-08,282900
TRX0016184,C04676,T017,P00204,5,157600,2024-08-07,788000
TRX0016185,C00631,T002,P00112,1,39700,2024-11-02,39700
TRX0016186,C03617,T019,P00230,5,19600,2024-06-26,98000
TRX0016187,C02929,T004,P00154,4,134300,2025-04-14,537200
TRX0016188,C03205,T007,P00144,2,192800,2025-04-05,385600
TRX0016189,C02764,T005,P00087,1,131400,2025-01-03,131400
TRX0016190,C00611,T009,P00021,4,59400,2025-09-08,237600
TRX0016191,C00700,T024,P00024,1,124300,2024-01-30,124300
TRX0016192,C01453,T001,P00086,2,155700,2024-08-09,311400
TRX0016193,C01397,T006,P00020,4,195700,2024-08-30,782800
TRX0016194,C02385,T021,P00139,5,222400,2024-07-20,1112000
TRX0016195,C00875,T016,P00067,4,52900,2025-04-12,211600
TRX0016196,C02769,T013,P00140,1,194400,2025-08-19,194400
TRX0016197,C00552,T013,P00223,3,304600,2024-07-31,913800
TRX0016198,C04216,T002,P00258,3,18300,2025-05-13,54900
TRX0016199,C04976,T011,P00075,1,16300,2024-09-11,16300
TRX0016200,C03573,T009,P00226,4,309000,2024-10-29,1236000
TRX0016201,C00704,T017,P00180,3,380200,2025-01-07,1140600
TRX0016202,C02751,T009,P00119,5,102500,2025-03-05,512500
TRX0016203,C00999,T007,P00218,2,30700,2024-06-18,61400
TRX0016204,C01789,T022,P00266,2,326500,2024-10-22,653000
TRX0016205,C01615,T014,P00077,2,59200,2023-12-28,118400
